"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30304","Mastra","mastra","W25","Active","2025-01-17T17:59:28.000Z","https://mastra.ai","https://www.ycombinator.com/companies/mastra"
"30251","Mecha Health","mecha-health","W25","Active","2025-01-17T22:34:58.000Z","https://www.mecha-health.ai/","https://www.ycombinator.com/companies/mecha-health"
"30365","Mentra","mentra","W25","Active","2025-01-31T21:17:03.000Z","https://mentra.glass","https://www.ycombinator.com/companies/mentra"
"30346","Mercura","mercura","W25","Active","2025-02-15T01:46:36.000Z","https://www.mercura.ai","https://www.ycombinator.com/companies/mercura"
"30292","Mesh","mesh-2","W25","Active","2025-01-15T07:51:42.000Z","http://www.usemesh.com","https://www.ycombinator.com/companies/mesh-2"
"30302","Misprint","misprint","W25","Active","2025-01-18T21:46:14.000Z","https://www.misprint.com","https://www.ycombinator.com/companies/misprint"
"30299","Miyagi Labs","miyagi-labs","W25","Active","2025-02-18T18:48:16.000Z","https://miyagilabs.ai","https://www.ycombinator.com/companies/miyagi-labs"
"30244","Mosaic","mosaic-2","W25","Active","2025-02-27T14:18:53.000Z","https://mosaic.so","https://www.ycombinator.com/companies/mosaic-2"
"30271","Mundo AI","mundo-ai","W25","Active","2025-02-18T02:58:59.000Z","https://mundoai.world","https://www.ycombinator.com/companies/mundo-ai"
"30286","Nitrode","nitrode","W25","Active","2025-01-29T09:52:46.000Z","https://www.nitrode.com","https://www.ycombinator.com/companies/nitrode"
"30242","Oki","oki","W25","Active","2025-02-11T19:59:37.000Z","https://okihome.ai","https://www.ycombinator.com/companies/oki"
"30255","Olive","olive","W25","Active","2025-02-20T02:31:58.000Z","https://fromolive.com","https://www.ycombinator.com/companies/olive"
"29999","Onlook","onlook","W25","Active","2025-01-22T19:05:36.000Z","https://onlook.com/","https://www.ycombinator.com/companies/onlook"
"30297","OpenIntake","openintake","W25","Active","2025-02-12T00:26:08.000Z","https://www.openintake.ai/","https://www.ycombinator.com/companies/openintake"
"30248","Operand","operand","W25","Active","2025-01-30T03:15:06.000Z","https://www.operand.com/","https://www.ycombinator.com/companies/operand"
"30315","Optifye.ai","optifye-ai","W25","Active","2025-02-14T21:06:24.000Z","https://www.optifye.ai","https://www.ycombinator.com/companies/optifye-ai"
"30293","Orbital Operations","orbital-operations","W25","Active","2025-01-08T16:30:30.000Z","https://www.orbitalops.tech/","https://www.ycombinator.com/companies/orbital-operations"
"30247","Osmosis","osmosis","W25","Active","2025-01-23T18:23:18.000Z","https://osmosis.ai/","https://www.ycombinator.com/companies/osmosis"
"30291","Outlit","outlit","W25","Active","2025-01-12T05:07:27.000Z","https://outlit.ai/","https://www.ycombinator.com/companies/outlit"
"30176","Outship","outship","W25","Active","2025-02-04T09:49:28.000Z","https://outship.ai","https://www.ycombinator.com/companies/outship"
"29727","Overstand Labs","overstand-labs","W25","Active","2024-08-22T23:37:25.000Z","https://overstandlabs.com","https://www.ycombinator.com/companies/overstand-labs"
"30214","Ovlo","ovlo","W25","Active","2025-02-26T16:11:20.000Z","https://ovlo.ai","https://www.ycombinator.com/companies/ovlo"
"30231","Paragon","deployparagon","W25","Active","2025-01-23T20:04:34.000Z","https://www.runparagon.com","https://www.ycombinator.com/companies/deployparagon"
"30337","Paratus Health","paratus-health","W25","Active","2025-02-19T08:45:07.000Z","https://paratushealth.org/","https://www.ycombinator.com/companies/paratus-health"
"30257","Pave Robotics","pave-robotics","W25","Active","2025-02-04T01:01:50.000Z","https://pave-robotics.com","https://www.ycombinator.com/companies/pave-robotics"
"30256","PAX Markets","pax-markets","W25","Active","2025-02-03T20:18:56.000Z","https://pax.markets/","https://www.ycombinator.com/companies/pax-markets"
"30296","Peppr AI","peppr-ai","W25","Active","2025-02-13T22:23:19.000Z","https://www.usepeppr.ai/","https://www.ycombinator.com/companies/peppr-ai"
"30317","Permitify","permitify","W25","Active","2025-01-23T00:56:59.000Z","https://permitify.com","https://www.ycombinator.com/companies/permitify"
"30262","Pickle","pickle-2","W25","Active","2025-01-30T19:24:59.000Z","https://www.pickle.com","https://www.ycombinator.com/companies/pickle-2"
"30314","Pinch","pinch","W25","Active","2025-01-23T01:58:18.000Z","https://startpinch.com","https://www.ycombinator.com/companies/pinch"
"30187","Praxim","praxim","W25","Active","2025-02-28T12:36:36.000Z","https://www.praxim.ai/","https://www.ycombinator.com/companies/praxim"
"30320","Proception Inc","proception-inc","W25","Active","2025-02-12T23:28:35.000Z","https://proception.ai/","https://www.ycombinator.com/companies/proception-inc"
"30207","Promptless","promptless","W25","Active","2024-12-17T14:25:01.000Z","https://promptless.ai/","https://www.ycombinator.com/companies/promptless"
"30160","Quantstruct","quantstruct","W25","Active","2025-01-12T07:50:32.000Z","https://quantstruct.com","https://www.ycombinator.com/companies/quantstruct"
"30235","Rally","rally-3","W25","Active","2025-02-16T00:40:20.000Z","https://www.getrally.com/","https://www.ycombinator.com/companies/rally-3"
"30324","Rebolt","rebolt","W25","Active","2025-02-22T03:54:40.000Z","https://rebolt.ai","https://www.ycombinator.com/companies/rebolt"
"30368","Red Barn Robotics","red-barn-robotics","W25","Active","2025-02-17T21:27:31.000Z","https://www.redbarnrobotics.com","https://www.ycombinator.com/companies/red-barn-robotics"
"30316","Reditus Space","reditus-space","W25","Active","2025-02-12T06:10:12.000Z","https://www.reditus.space/","https://www.ycombinator.com/companies/reditus-space"
"30277","ReJot","rejot","W25","Active","2025-01-24T23:20:30.000Z","https://rejot.dev","https://www.ycombinator.com/companies/rejot"
"30312","Retrofit","retrofit","W25","Active","2025-01-21T22:47:07.000Z","https://www.retrofit.shop/","https://www.ycombinator.com/companies/retrofit"
"30174","Revise Robotics","revise-robotics","W25","Active","2025-01-16T22:56:40.000Z","https://www.reviserobotics.com/","https://www.ycombinator.com/companies/revise-robotics"
"30282","Riviera","riviera","W25","Active","2025-01-19T21:41:40.000Z","https://www.withriviera.com","https://www.ycombinator.com/companies/riviera"
"30325","Roark","roark","W25","Active","2025-01-25T09:38:25.000Z","https://roark.ai","https://www.ycombinator.com/companies/roark"
"30217","Rocketable","rocketable","W25","Active","2025-01-23T17:24:17.000Z","https://www.rocketable.com","https://www.ycombinator.com/companies/rocketable"
"30230","SalesPatriot","salespatriot","W25","Active","2025-03-09T21:59:49.000Z","https://www.salespatriot.com/","https://www.ycombinator.com/companies/salespatriot"
"30348","SAMMY Labs","sammy-labs","W25","Active","2025-02-14T23:11:07.000Z","https://www.sammylabs.com","https://www.ycombinator.com/companies/sammy-labs"
"30205","Scout","scout-4","W25","Active","2025-01-27T06:52:30.000Z","https://scoutforschools.com/","https://www.ycombinator.com/companies/scout-4"
"30294","Sennu AI","sennu-ai","W25","Active","2025-01-24T20:21:29.000Z","https://www.sennu.ai","https://www.ycombinator.com/companies/sennu-ai"
"30275","Solidroad","solidroad","W25","Active","2024-12-16T16:06:20.000Z","https://solidroad.com","https://www.ycombinator.com/companies/solidroad"
"30194","Splash Inc.","splash-inc","W25","Active","2025-02-17T20:03:45.000Z","https://splash9.com/","https://www.ycombinator.com/companies/splash-inc"
"30322","Spott","spott","W25","Active","2025-01-18T07:06:50.000Z","https://spott.io","https://www.ycombinator.com/companies/spott"
"30196","Stamp","stamp","W25","Active","2025-02-11T19:34:25.000Z","https://www.stampmail.ai/","https://www.ycombinator.com/companies/stamp"
"30190","Steinmetz","steinmetz","W25","Active","2025-02-24T07:18:28.000Z","https://steinmetzmotors.com/","https://www.ycombinator.com/companies/steinmetz"
"30264","Stillwind","stillwind","W25","Active","2025-02-24T18:27:14.000Z","https://stillwind.ai","https://www.ycombinator.com/companies/stillwind"
"30189","SubImage","subimage","W25","Active","2025-01-13T20:19:05.000Z","https://subimage.io","https://www.ycombinator.com/companies/subimage"
"30216","Sublingual","sublingual","W25","Inactive","2025-02-26T23:45:27.000Z","https://sublingual.ai/","https://www.ycombinator.com/companies/sublingual"
"30204","Subtrace","subtrace","W25","Active","2024-12-02T21:48:37.000Z","https://subtrace.dev","https://www.ycombinator.com/companies/subtrace"
"30212","superglue","superglue","W25","Active","2025-01-24T23:25:36.000Z","https://superglue.ai/","https://www.ycombinator.com/companies/superglue"
"30246","Swerve","swerve","W25","Active","2025-07-24T21:28:11.000Z","https://www.getswerve.com/","https://www.ycombinator.com/companies/swerve"
"30340","TamLabs","tamlabs","W25","Active","2025-02-21T22:26:12.000Z","https://tamlabs.ai","https://www.ycombinator.com/companies/tamlabs"
"30345","Tee Time Tommy","tee-time-tommy","W25","Active","2025-02-26T04:07:01.000Z","https://teetimetommy.com/","https://www.ycombinator.com/companies/tee-time-tommy"
"30333","TensorPool","tensorpool","W25","Acquired","2025-02-04T00:33:11.000Z","https://tensorpool.dev","https://www.ycombinator.com/companies/tensorpool"
"30236","Tergle","tergle","W25","Active","2025-02-26T23:19:54.000Z","https://tergle.com","https://www.ycombinator.com/companies/tergle"
"30290","Tire Swing","tire-swing","W25","Active","2025-02-25T08:53:00.000Z","https://gettireswing.com","https://www.ycombinator.com/companies/tire-swing"
"30218","Toothy AI","toothy-ai","W25","Active","2025-01-07T18:04:00.000Z","https://www.toothy.ai/","https://www.ycombinator.com/companies/toothy-ai"
"30350","TrainLoop","trainloop","W25","Active","2025-02-04T20:16:30.000Z","http://trainloop.ai","https://www.ycombinator.com/companies/trainloop"
"30274","Trata","trata","W25","Active","2025-01-30T21:57:22.000Z","https://www.trytrata.com/","https://www.ycombinator.com/companies/trata"
"30225","Trava","trava","W25","Active","2025-01-28T20:23:43.000Z","https://www.usetrava.com/","https://www.ycombinator.com/companies/trava"
"30237","Trim","trim","W25","Active","2025-02-25T06:30:52.000Z","https://trimresearch.com","https://www.ycombinator.com/companies/trim"
"30213","Truffle AI","truffle-ai","W25","Active","2025-02-25T18:51:10.000Z","https://www.trytruffle.ai/","https://www.ycombinator.com/companies/truffle-ai"
"30183","Tweeks.io","tweeksio","W25","Active","2025-02-06T02:20:49.000Z","https://tweeks.io","https://www.ycombinator.com/companies/tweeksio"
"29959","Uncommon Therapeutics","uncommon-therapeutics","W25","Active","2025-02-21T19:39:32.000Z","https://uncommontherapeutics.com","https://www.ycombinator.com/companies/uncommon-therapeutics"
"30357","Vantel","vantel","W25","Active","2025-01-28T11:59:52.000Z","https://vantel.com/","https://www.ycombinator.com/companies/vantel"
"30220","Verbiflow","verbiflow","W25","Active","2025-02-21T14:16:27.000Z","https://verbiflow.com","https://www.ycombinator.com/companies/verbiflow"
"30179","Vetnio","vetnio","W25","Active","2025-01-29T21:56:44.000Z","https://vetnio.com/","https://www.ycombinator.com/companies/vetnio"
"30203","Vocality Health","vocality-health","W25","Active","2025-02-27T10:35:26.000Z","https://www.vocalityhealth.com","https://www.ycombinator.com/companies/vocality-health"
"30281","Waypoint Transit","waypoint-transit","W25","Active","2025-02-06T21:34:37.000Z","https://waypointtransit.com","https://www.ycombinator.com/companies/waypoint-transit"
"30228","Weave","weave-3","W25","Active","2025-02-04T15:33:22.000Z","https://weaveos.com","https://www.ycombinator.com/companies/weave-3"
"30318","Wildcard","wildcard","W25","Active","2025-01-31T07:32:31.000Z","https://wild-card.ai","https://www.ycombinator.com/companies/wildcard"
"30321","Woz","woz","W25","Active","2025-01-20T20:55:23.000Z","https://www.wozcode.com/","https://www.ycombinator.com/companies/woz"
"29790","YouShift","youshift","W25","Active","2025-02-06T23:14:36.000Z","https://www.you-shift.com/","https://www.ycombinator.com/companies/youshift"
"30241","ZeroEntropy","zeroentropy","W25","Acquired","2024-12-17T18:06:53.000Z","https://www.zeroentropy.dev","https://www.ycombinator.com/companies/zeroentropy"
