"yc_id","name","slug","batch","status","launched_at","website","yc_profile_url"
"30886","Clerked","clerked","F25","Active","2025-09-29T18:52:52.000Z","https://clerked.ai","https://www.ycombinator.com/companies/clerked"
"31002","Clicks Health","clicks-health","F25","Active","2025-09-29T19:26:27.000Z","https://www.goclicks.ai/","https://www.ycombinator.com/companies/clicks-health"
"31022","Coasts","coasts","F25","Active","2025-11-07T21:08:26.000Z","https://coasts.dev","https://www.ycombinator.com/companies/coasts"
"30919","Codyco","codyco","F25","Active","2025-10-16T20:14:27.000Z","https://www.codyco.ai/en","https://www.ycombinator.com/companies/codyco"
"30918","ComplyDo","complydo","F25","Active","2025-10-03T02:57:58.000Z","https://www.complydo.io/","https://www.ycombinator.com/companies/complydo"
"30921","Compyle","compyle","F25","Active","2025-10-10T16:56:30.000Z","https://compyle.ai","https://www.ycombinator.com/companies/compyle"
"30930","Cortex AI","cortex-ai","F25","Active","2025-10-09T21:30:30.000Z","https://cortexrobot.ai/","https://www.ycombinator.com/companies/cortex-ai"
"30878","Cranston AI","cranston-ai","F25","Active","2025-10-06T06:31:30.000Z","https://www.cranston.ai","https://www.ycombinator.com/companies/cranston-ai"
"30949","Crunched","crunched","F25","Active","2025-10-19T19:28:34.000Z","https://usecrunched.com/","https://www.ycombinator.com/companies/crunched"
"30864","dari.dev","daridev","F25","Active","2025-09-29T23:34:45.000Z","https://dari.dev","https://www.ycombinator.com/companies/daridev"
"30858","Deeptrace","deeptrace","F25","Active","2025-09-29T15:37:01.000Z","https://deeptrace.com/","https://www.ycombinator.com/companies/deeptrace"
"30962","Denki","denki","F25","Active","2025-10-08T00:47:46.000Z","https://denki.ai","https://www.ycombinator.com/companies/denki"
"30816","Digipals","digipals","F25","Active","2025-11-03T23:38:26.000Z","https://www.digipals.app/","https://www.ycombinator.com/companies/digipals"
"30993","DiligenceSquared","diligencesquared-inc","F25","Active","2025-11-05T18:16:04.000Z","https://diligencesquared.com/","https://www.ycombinator.com/companies/diligencesquared-inc"
"31004","Dome","dome","F25","Inactive","2025-10-02T07:19:16.000Z","https://domeapi.io","https://www.ycombinator.com/companies/dome"
"30821","Efference","efference","F25","Active","2025-11-04T12:26:54.000Z","https://efference.ai","https://www.ycombinator.com/companies/efference"
"30940","Everest","everest","F25","Active","2025-08-24T22:05:55.000Z","https://everestagi.com/","https://www.ycombinator.com/companies/everest"
"30970","Exonic","exonic","F25","Active","2025-11-09T04:51:33.000Z","https://exonic.ai","https://www.ycombinator.com/companies/exonic"
"30939","Expected Parrot","expected-parrot","F25","Active","2025-10-16T11:27:56.000Z","https://www.expectedparrot.com","https://www.ycombinator.com/companies/expected-parrot"
"31001","Fastshot","fastshot","F25","Active","2025-10-08T22:22:08.000Z","https://www.fastshot.ai/","https://www.ycombinator.com/companies/fastshot"
"30749","Fernstone","fernstone","F25","Active","2025-10-06T18:34:03.000Z","https://www.fernstone.com","https://www.ycombinator.com/companies/fernstone"
"30569","Fifth Door","fifth-door","F25","Active","2025-11-24T19:54:52.000Z","https://fifthdoor.com","https://www.ycombinator.com/companies/fifth-door"
"30884","Flick","flick","F25","Active","2025-10-08T04:17:14.000Z","https://flick.art","https://www.ycombinator.com/companies/flick"
"30991","Forge Robotics","forge-robotics","F25","Active","2025-11-09T03:41:55.000Z","https://forge-robotics.com","https://www.ycombinator.com/companies/forge-robotics"
"30981","Freeport Markets","freeport-markets","F25","Active","2025-09-23T23:46:15.000Z","https://www.freeportmarkets.com/","https://www.ycombinator.com/companies/freeport-markets"
"29161","Goldbridge","goldbridge","F25","Active","2025-11-15T07:56:58.000Z","https://www.goldbridgebanking.com/","https://www.ycombinator.com/companies/goldbridge"
"30911","Helonic","helonic","F25","Active","2025-10-10T21:19:09.000Z","https://helonic.com","https://www.ycombinator.com/companies/helonic"
"30883","hillclimb","hillclimb","F25","Active","2025-10-02T06:09:42.000Z","https://hillclimb.com","https://www.ycombinator.com/companies/hillclimb"
"30879","Hypercubic","hypercubic","F25","Active","2025-09-27T00:12:59.000Z","https://www.hypercubic.ai/","https://www.ycombinator.com/companies/hypercubic"
"30854","Hyperspell","hyperspell","F25","Active","2025-10-15T13:21:53.000Z","https://hyperspell.com","https://www.ycombinator.com/companies/hyperspell"
"30965","Icarus","icarus","F25","Active","2025-10-04T17:38:39.000Z","https://www.icarus.one/","https://www.ycombinator.com/companies/icarus"
"30938","Imagine AI","imagine-ai","F25","Active","2025-09-12T16:41:49.000Z","https://imagineai.me","https://www.ycombinator.com/companies/imagine-ai"
