yc_id,name,yc_slug,batch,status,website,yc_profile_url,roster_source,historical_only,link_status,evidence,crunchbase_slug,crunchbase_url,invalid_source_value
12609,Soteris,soteris,Summer 2019,Active,http://www.soteris.co,https://www.ycombinator.com/companies/soteris,yc_oss_current,false,unverified_candidate,yc_slug_inference,soteris,https://www.crunchbase.com/organization/soteris,
12544,Souffle Club,souffle-club,Summer 2019,Inactive,https://souffle.club,https://www.ycombinator.com/companies/souffle-club,yc_oss_current,false,unverified_candidate,yc_slug_inference,souffle-club,https://www.crunchbase.com/organization/souffle-club,
29382,Soundry AI,soundry-ai,Winter 2024,Acquired,https://soundry.ai/,https://www.ycombinator.com/companies/soundry-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,soundry-ai,https://www.crunchbase.com/organization/soundry-ai,
30946,Sourcebot,sourcebot,Fall 2025,Active,https://www.sourcebot.dev/,https://www.ycombinator.com/companies/sourcebot,yc_oss_current,false,unverified_candidate,yc_slug_inference,sourcebot,https://www.crunchbase.com/organization/sourcebot,
1671,Sourceress,sourceress,Summer 2017,Active,http://sourceress.com/,https://www.ycombinator.com/companies/sourceress,yc_oss_current,false,unverified_candidate,yc_slug_inference,sourceress,https://www.crunchbase.com/organization/sourceress,
1795,Sourcify,sourcify,Winter 2018,Active,https://www.sourcify.com/,https://www.ycombinator.com/companies/sourcify,yc_oss_current,false,unverified_candidate,yc_slug_inference,sourcify,https://www.crunchbase.com/organization/sourcify,
33311,"SpaceFlow Technologies, Inc.",spaceflow-technologies-inc,Summer 2026,Active,https://spaceflow.tech,https://www.ycombinator.com/companies/spaceflow-technologies-inc,yc_oss_current,false,unverified_candidate,yc_slug_inference,spaceflow-technologies-inc,https://www.crunchbase.com/organization/spaceflow-technologies-inc,
29597,Spaceium Inc,spaceium-inc,Summer 2024,Active,https://spaceium.com,https://www.ycombinator.com/companies/spaceium-inc,yc_oss_current,false,unverified_candidate,yc_slug_inference,spaceium-inc,https://www.crunchbase.com/organization/spaceium-inc,
25681,SpadeWorks,spadeworks,Winter 2022,Active,https://www.spadeworks.co,https://www.ycombinator.com/companies/spadeworks,yc_oss_current,false,unverified_candidate,yc_slug_inference,spadeworks,https://www.crunchbase.com/organization/spadeworks,
29438,Spark,spark,Winter 2024,Active,https://www.sparkhq.ai,https://www.ycombinator.com/companies/spark,yc_oss_current,false,unverified_candidate,yc_slug_inference,spark,https://www.crunchbase.com/organization/spark,
24506,Spark Studio,spark-studio,Summer 2021,Active,https://sparkstudio.co,https://www.ycombinator.com/companies/spark-studio,yc_oss_current,false,unverified_candidate,yc_slug_inference,spark-studio,https://www.crunchbase.com/organization/spark-studio,
31151,Sparkles,sparkles,Winter 2026,Active,https://sparkles.dev,https://www.ycombinator.com/companies/sparkles,yc_oss_current,false,unverified_candidate,yc_slug_inference,sparkles,https://www.crunchbase.com/organization/sparkles,
28413,SpecCheck,speccheck,Winter 2023,Active,https://www.speccheckrx.com/,https://www.ycombinator.com/companies/speccheck,yc_oss_current,false,unverified_candidate,yc_slug_inference,speccheck,https://www.crunchbase.com/organization/speccheck,
30954,Specific,specific,Fall 2025,Active,https://specific.dev,https://www.ycombinator.com/companies/specific,yc_oss_current,false,unverified_candidate,yc_slug_inference,specific,https://www.crunchbase.com/organization/specific,
31009,Specific Labs,specific-labs,Fall 2025,Active,https://withspecific.com,https://www.ycombinator.com/companies/specific-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,specific-labs,https://www.crunchbase.com/organization/specific-labs,
29330,Speck,speck,Winter 2024,Acquired,https://speck.sh,https://www.ycombinator.com/companies/speck,yc_oss_current,false,unverified_candidate,yc_slug_inference,speck,https://www.crunchbase.com/organization/speck,
32257,Spectre Intelligence,spectre-intelligence,Summer 2026,Active,https://www.spectreintelligence.ai,https://www.ycombinator.com/companies/spectre-intelligence,yc_oss_current,false,unverified_candidate,yc_slug_inference,spectre-intelligence,https://www.crunchbase.com/organization/spectre-intelligence,
28412,Speedy Labs,speedy-labs,Winter 2023,Active,https://speedylabs.ai/,https://www.ycombinator.com/companies/speedy-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,speedy-labs,https://www.crunchbase.com/organization/speedy-labs,
32169,Speko,speko,Summer 2026,Active,https://speko.ai/?utm_source=ycombinator&utm_medium=profile,https://www.ycombinator.com/companies/speko,yc_oss_current,false,unverified_candidate,yc_slug_inference,speko,https://www.crunchbase.com/organization/speko,
1729,Spellbrush,spellbrush,Winter 2018,Active,https://spellbrush.com,https://www.ycombinator.com/companies/spellbrush,yc_oss_current,false,unverified_candidate,yc_slug_inference,spellbrush,https://www.crunchbase.com/organization/spellbrush,
22148,Spenmo,spenmo,Summer 2020,Active,https://summitglobal.com/,https://www.ycombinator.com/companies/spenmo,yc_oss_current,false,unverified_candidate,yc_slug_inference,spenmo,https://www.crunchbase.com/organization/spenmo,
13391,Spenny,spenny,Winter 2020,Active,http://spennyapp.com,https://www.ycombinator.com/companies/spenny,yc_oss_current,false,unverified_candidate,yc_slug_inference,spenny,https://www.crunchbase.com/organization/spenny,
25618,Sphere,sphere,Winter 2022,Active,https://www.getsphere.com/,https://www.ycombinator.com/companies/sphere,yc_oss_current,false,unverified_candidate,yc_slug_inference,sphere,https://www.crunchbase.com/organization/sphere,
29570,Spherecast,spherecast,Summer 2024,Active,https://www.spherecast.ai/,https://www.ycombinator.com/companies/spherecast,yc_oss_current,false,unverified_candidate,yc_slug_inference,spherecast,https://www.crunchbase.com/organization/spherecast,
30059,Sphinx,sphinx,Fall 2024,Active,https://sphinxhq.com/,https://www.ycombinator.com/companies/sphinx,yc_oss_current,false,unverified_candidate,yc_slug_inference,sphinx,https://www.crunchbase.com/organization/sphinx,
12797,Spice Data,spice-data,Summer 2019,Active,https://spicedata.com/,https://www.ycombinator.com/companies/spice-data,yc_oss_current,false,unverified_candidate,yc_slug_inference,spice-data,https://www.crunchbase.com/organization/spice-data,
11956,Spire Law,spire-law,Winter 2019,Active,https://spirelawfirm.com/,https://www.ycombinator.com/companies/spire-law,yc_oss_current,false,unverified_candidate,yc_slug_inference,spire-law,https://www.crunchbase.com/organization/spire-law,
30194,Splash Inc.,splash-inc,Winter 2025,Active,https://splash9.com/,https://www.ycombinator.com/companies/splash-inc,yc_oss_current,false,unverified_candidate,yc_slug_inference,splash-inc,https://www.crunchbase.com/organization/splash-inc,
26015,Splendor,splendor,Winter 2022,Active,https://splendorhealth.com,https://www.ycombinator.com/companies/splendor,datahive_historical,true,unverified_candidate,yc_slug_inference,splendor,https://www.crunchbase.com/organization/splendor,
23368,Spline,spline,Winter 2021,Active,http://spline.design/,https://www.ycombinator.com/companies/spline,yc_oss_current,false,unverified_candidate,yc_slug_inference,spline,https://www.crunchbase.com/organization/spline,
24816,Spoken,spoken,Summer 2021,Inactive,http://www.spoken.io,https://www.ycombinator.com/companies/spoken,yc_oss_current,false,unverified_candidate,yc_slug_inference,spoken,https://www.crunchbase.com/organization/spoken,
31159,Sponge,sponge,Winter 2026,Active,https://paysponge.com/,https://www.ycombinator.com/companies/sponge,yc_oss_current,false,unverified_candidate,yc_slug_inference,sponge,https://www.crunchbase.com/organization/sponge,
30791,Spotlight Realty,spotlight-realty,Summer 2025,Active,https://www.spotlight.realty,https://www.ycombinator.com/companies/spotlight-realty,yc_oss_current,false,unverified_candidate,yc_slug_inference,spotlight-realty,https://www.crunchbase.com/organization/spotlight-realty,
31273,SpotPay,spotpay,Winter 2026,Active,https://www.spotpay.ai/,https://www.ycombinator.com/companies/spotpay,yc_oss_current,false,unverified_candidate,yc_slug_inference,spotpay,https://www.crunchbase.com/organization/spotpay,
30322,Spott,spott,Winter 2025,Active,https://spott.io,https://www.ycombinator.com/companies/spott,yc_oss_current,false,unverified_candidate,yc_slug_inference,spott,https://www.crunchbase.com/organization/spott,
12249,Spring in Africa,spring-in-africa,Winter 2019,Active,https://springinafrica.com,https://www.ycombinator.com/companies/spring-in-africa,yc_oss_current,false,unverified_candidate,yc_slug_inference,spring-in-africa,https://www.crunchbase.com/organization/spring-in-africa,
656,SpringWit,springwit,Summer 2014,Inactive,http://springwit.com,https://www.ycombinator.com/companies/springwit,yc_oss_current,false,unverified_candidate,yc_slug_inference,springwit,https://www.crunchbase.com/organization/springwit,
13349,SprintAI,sprintai,Winter 2020,Inactive,https://www.getsprint.ai/,https://www.ycombinator.com/companies/sprintai,yc_oss_current,false,unverified_candidate,yc_slug_inference,sprintai,https://www.crunchbase.com/organization/sprintai,
25732,Sprites,sprites,Winter 2022,Active,https://sprites.ai/,https://www.ycombinator.com/companies/sprites,yc_oss_current,false,unverified_candidate,yc_slug_inference,sprites,https://www.crunchbase.com/organization/sprites,
24237,Sproutfi,sproutfi,Summer 2021,Acquired,https://www.sproutfi.com,https://www.ycombinator.com/companies/sproutfi,yc_oss_current,false,unverified_candidate,yc_slug_inference,sproutfi,https://www.crunchbase.com/organization/sproutfi,
29474,Spur,spur,Summer 2024,Active,https://www.spurtest.com/,https://www.ycombinator.com/companies/spur,yc_oss_current,false,unverified_candidate,yc_slug_inference,spur,https://www.crunchbase.com/organization/spur,
31245,Squid,squid,Winter 2026,Active,https://squid.energy,https://www.ycombinator.com/companies/squid,yc_oss_current,false,unverified_candidate,yc_slug_inference,squid,https://www.crunchbase.com/organization/squid,
24787,Squire.ai,squire-ai,Summer 2021,Inactive,https://squire.ai,https://www.ycombinator.com/companies/squire-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,squire-ai,https://www.crunchbase.com/organization/squire-ai,
13512,Stable,stable,Winter 2020,Active,https://useStable.com,https://www.ycombinator.com/companies/stable,yc_oss_current,false,unverified_candidate,yc_slug_inference,stable,https://www.crunchbase.com/organization/stable,
31419,StableBrowse,stablebrowse,Spring 2026,Active,https://stablebrowse.ai/,https://www.ycombinator.com/companies/stablebrowse,yc_oss_current,false,unverified_candidate,yc_slug_inference,stablebrowse,https://www.crunchbase.com/organization/stablebrowse,
25342,Stably AI (Orca),stably-ai-orca,Winter 2022,Active,http://onorca.dev/,https://www.ycombinator.com/companies/stably-ai-orca,yc_oss_current,false,unverified_candidate,yc_slug_inference,stably-ai-orca,https://www.crunchbase.com/organization/stably-ai-orca,
27667,StackAI,stackai,Winter 2023,Acquired,https://www.stackai.com,https://www.ycombinator.com/companies/stackai,yc_oss_current,false,unverified_candidate,yc_slug_inference,stackai,https://www.crunchbase.com/organization/stackai,
262,Stackq,stackq,Summer 2009,Inactive,http://stackq.com,https://www.ycombinator.com/companies/stackq,yc_oss_current,false,unverified_candidate,yc_slug_inference,stackq,https://www.crunchbase.com/organization/stackq,
22669,Stacksi,stacksi,Winter 2021,Acquired,https://www.stacksi.com,https://www.ycombinator.com/companies/stacksi,yc_oss_current,false,unverified_candidate,yc_slug_inference,stacksi,https://www.crunchbase.com/organization/stacksi,
26705,Stackup,stackup,Summer 2022,Active,https://www.stackup.fi,https://www.ycombinator.com/companies/stackup,yc_oss_current,false,unverified_candidate,yc_slug_inference,stackup,https://www.crunchbase.com/organization/stackup,
25144,StafBook,stafbook,Winter 2022,Active,https://stafbook.com,https://www.ycombinator.com/companies/stafbook,yc_oss_current,false,unverified_candidate,yc_slug_inference,stafbook,https://www.crunchbase.com/organization/stafbook,
31332,Stage,stage,Spring 2026,Active,https://www.tryluke.dev/,https://www.ycombinator.com/companies/stage,yc_oss_current,false,unverified_candidate,yc_slug_inference,stage,https://www.crunchbase.com/organization/stage,
30772,stagewise,stagewise,Summer 2025,Active,https://stagewise.io,https://www.ycombinator.com/companies/stagewise,yc_oss_current,false,unverified_candidate,yc_slug_inference,stagewise,https://www.crunchbase.com/organization/stagewise,
30196,Stamp,stamp,Winter 2025,Active,https://www.stampmail.ai/,https://www.ycombinator.com/companies/stamp,yc_oss_current,false,unverified_candidate,yc_slug_inference,stamp,https://www.crunchbase.com/organization/stamp,
32517,Standard Machines,standard-machines,Summer 2026,Active,https://standardmachines.com,https://www.ycombinator.com/companies/standard-machines,yc_oss_current,false,unverified_candidate,yc_slug_inference,standard-machines,https://www.crunchbase.com/organization/standard-machines,
31330,Standard Signal,standard-signal,Spring 2026,Active,https://standardsignal.com,https://www.ycombinator.com/companies/standard-signal,yc_oss_current,false,unverified_candidate,yc_slug_inference,standard-signal,https://www.crunchbase.com/organization/standard-signal,
31402,Standout,standout,Spring 2026,Active,https://standout.work,https://www.ycombinator.com/companies/standout,yc_oss_current,false,unverified_candidate,yc_slug_inference,standout,https://www.crunchbase.com/organization/standout,
26667,Star,star,Summer 2022,Active,https://buildwithstar.com,https://www.ycombinator.com/companies/star,yc_oss_current,false,unverified_candidate,yc_slug_inference,star,https://www.crunchbase.com/organization/star,
1431,Starcity,starcity,Summer 2016,Acquired,https://starcity.com,https://www.ycombinator.com/companies/starcity,yc_oss_current,false,unverified_candidate,yc_slug_inference,starcity,https://www.crunchbase.com/organization/starcity,
24407,Stardex,stardex,Summer 2021,Active,https://www.stardex.com,https://www.ycombinator.com/companies/stardex,yc_oss_current,false,unverified_candidate,yc_slug_inference,stardex,https://www.crunchbase.com/organization/stardex,
29654,Stardrift,stardrift,Summer 2024,Active,https://stardrift.ai,https://www.ycombinator.com/companies/stardrift,yc_oss_current,false,unverified_candidate,yc_slug_inference,stardrift,https://www.crunchbase.com/organization/stardrift,
29318,StarJar,starjar,Winter 2024,Acquired,https://www.starjar.io/,https://www.ycombinator.com/companies/starjar,yc_oss_current,false,unverified_candidate,yc_slug_inference,starjar,https://www.crunchbase.com/organization/starjar,
13500,STARK BANK,stark-bank,Winter 2020,Active,https://starkbank.com,https://www.ycombinator.com/companies/stark-bank,yc_oss_current,false,unverified_candidate,yc_slug_inference,stark-bank,https://www.crunchbase.com/organization/stark-bank,
1273,Starsky Robotics,starsky-robotics,Summer 2016,Inactive,https://www.starsky.io/,https://www.ycombinator.com/companies/starsky-robotics,yc_oss_current,false,unverified_candidate,yc_slug_inference,starsky-robotics,https://www.crunchbase.com/organization/starsky-robotics,
30545,StarSling,starsling,Spring 2025,Active,https://starsling.dev/,https://www.ycombinator.com/companies/starsling,yc_oss_current,false,unverified_candidate,yc_slug_inference,starsling,https://www.crunchbase.com/organization/starsling,
21979,Statiq.,statiq,Summer 2020,Active,https://statiq.in/,https://www.ycombinator.com/companies/statiq,yc_oss_current,false,unverified_candidate,yc_slug_inference,statiq,https://www.crunchbase.com/organization/statiq,
25954,Status,status,Winter 2022,Active,https://www.statusai.com/,https://www.ycombinator.com/companies/status,yc_oss_current,false,unverified_candidate,yc_slug_inference,status,https://www.crunchbase.com/organization/status,
13343,StayQrious,stayqrious,Winter 2020,Active,https://StayQrious.com,https://www.ycombinator.com/companies/stayqrious,yc_oss_current,false,unverified_candidate,yc_slug_inference,stayqrious,https://www.crunchbase.com/organization/stayqrious,
30190,Steinmetz,steinmetz,Winter 2025,Active,https://steinmetzmotors.com/,https://www.ycombinator.com/companies/steinmetz,yc_oss_current,false,unverified_candidate,yc_slug_inference,steinmetz,https://www.crunchbase.com/organization/steinmetz,
26780,Stellar,stellar,Summer 2022,Inactive,http://www.stellarapp.io,https://www.ycombinator.com/companies/stellar,yc_oss_current,false,unverified_candidate,yc_slug_inference,stellar,https://www.crunchbase.com/organization/stellar,
28793,Stellar Sleep,stellar-sleep,Summer 2023,Active,https://stellarsleep.com/,https://www.ycombinator.com/companies/stellar-sleep,yc_oss_current,false,unverified_candidate,yc_slug_inference,stellar-sleep,https://www.crunchbase.com/organization/stellar-sleep,
30676,Stellon Labs,stellon-labs,Summer 2025,Active,https://stellonlabs.com/,https://www.ycombinator.com/companies/stellon-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,stellon-labs,https://www.crunchbase.com/organization/stellon-labs,
29756,Stempad,stempad,Summer 2024,Active,https://www.stempad.com,https://www.ycombinator.com/companies/stempad,yc_oss_current,false,unverified_candidate,yc_slug_inference,stempad,https://www.crunchbase.com/organization/stempad,
30068,Stewdio,stewdio,Fall 2024,Active,https://www.stewdio.ai,https://www.ycombinator.com/companies/stewdio,yc_oss_current,false,unverified_candidate,yc_slug_inference,stewdio,https://www.crunchbase.com/organization/stewdio,
30264,Stillwind,stillwind,Winter 2025,Active,https://stillwind.ai,https://www.ycombinator.com/companies/stillwind,yc_oss_current,false,unverified_candidate,yc_slug_inference,stillwind,https://www.crunchbase.com/organization/stillwind,
31167,Stilta,stilta,Winter 2026,Active,https://stilta.com,https://www.ycombinator.com/companies/stilta,yc_oss_current,false,unverified_candidate,yc_slug_inference,stilta,https://www.crunchbase.com/organization/stilta,
29206,Stitch Technologies,stitch-technologies,Winter 2024,Inactive,https://www.stitch.tech,https://www.ycombinator.com/companies/stitch-technologies,yc_oss_current,false,unverified_candidate,yc_slug_inference,stitch-technologies,https://www.crunchbase.com/organization/stitch-technologies,
32225,Stoa,stoa,Summer 2026,Active,https://www.stoaexchange.com,https://www.ycombinator.com/companies/stoa,yc_oss_current,false,unverified_candidate,yc_slug_inference,stoa,https://www.crunchbase.com/organization/stoa,
12833,stoic.,stoic,Summer 2019,Active,https://getstoic.com/,https://www.ycombinator.com/companies/stoic,yc_oss_current,false,unverified_candidate,yc_slug_inference,stoic,https://www.crunchbase.com/organization/stoic,
23048,Stoke Space,stoke-space,Winter 2021,Active,https://www.stokespace.com/,https://www.ycombinator.com/companies/stoke-space,yc_oss_current,false,unverified_candidate,yc_slug_inference,stoke-space,https://www.crunchbase.com/organization/stoke-space,
29673,Storia AI,storia-ai,Summer 2024,Active,https://storia.ai,https://www.ycombinator.com/companies/storia-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,storia-ai,https://www.crunchbase.com/organization/storia-ai,
29697,Stormy,stormy,Summer 2025,Active,https://stormy.ai,https://www.ycombinator.com/companies/stormy,yc_oss_current,false,unverified_candidate,yc_slug_inference,stormy,https://www.crunchbase.com/organization/stormy,
27907,Storyboarder,storyboarder,Winter 2023,Active,https://storyboarder.com,https://www.ycombinator.com/companies/storyboarder,yc_oss_current,false,unverified_candidate,yc_slug_inference,storyboarder,https://www.crunchbase.com/organization/storyboarder,
1813,Storyline,storyline,Winter 2018,Inactive,https://www.producthunt.com/posts/storyline-7,https://www.ycombinator.com/companies/storyline,yc_oss_current,false,unverified_candidate,yc_slug_inference,storyline,https://www.crunchbase.com/organization/storyline,
25275,Strac,strac,Winter 2022,Active,https://www.strac.io/,https://www.ycombinator.com/companies/strac,yc_oss_current,false,unverified_candidate,yc_slug_inference,strac,https://www.crunchbase.com/organization/strac,
28075,Stralis Aircraft,stralis-aircraft,Winter 2023,Active,https://stralis.aero/,https://www.ycombinator.com/companies/stralis-aircraft,yc_oss_current,false,unverified_candidate,yc_slug_inference,stralis-aircraft,https://www.crunchbase.com/organization/stralis-aircraft,
31108,Strand AI,strand-ai,Winter 2026,Active,https://strandai.com,https://www.ycombinator.com/companies/strand-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,strand-ai,https://www.crunchbase.com/organization/strand-ai,
30441,stratify,stratify,Spring 2025,Active,https://www.trystratify.com,https://www.ycombinator.com/companies/stratify,yc_oss_current,false,unverified_candidate,yc_slug_inference,stratify,https://www.crunchbase.com/organization/stratify,
32523,Stratum Industries,stratum-industries,Summer 2026,Active,https://stratumindustries.co/,https://www.ycombinator.com/companies/stratum-industries,yc_oss_current,false,unverified_candidate,yc_slug_inference,stratum-industries,https://www.crunchbase.com/organization/stratum-industries,
13084,StratumAI,stratumai,Winter 2020,Active,https://www.stratum.ai,https://www.ycombinator.com/companies/stratumai,yc_oss_current,false,unverified_candidate,yc_slug_inference,stratumai,https://www.crunchbase.com/organization/stratumai,
26661,Stream,stream,Summer 2022,Active,http://www.stream.claims,https://www.ycombinator.com/companies/stream,yc_oss_current,false,unverified_candidate,yc_slug_inference,stream,https://www.crunchbase.com/organization/stream,
30023,Streamable,streamable,Fall 2024,Active,https://streamable.run,https://www.ycombinator.com/companies/streamable,yc_oss_current,false,unverified_candidate,yc_slug_inference,streamable,https://www.crunchbase.com/organization/streamable,
24719,StrideQ,strideq,Summer 2021,Active,https://strideq.com,https://www.ycombinator.com/companies/strideq,yc_oss_current,false,unverified_candidate,yc_slug_inference,strideq,https://www.crunchbase.com/organization/strideq,
240,Stripe,stripe,Summer 2009,Active,http://stripe.com,https://www.ycombinator.com/companies/stripe,yc_oss_current,false,unverified_candidate,yc_slug_inference,stripe,https://www.crunchbase.com/organization/stripe,
24131,Strive Math,strive-math,Summer 2021,Active,https://www.strivemath.com/,https://www.ycombinator.com/companies/strive-math,yc_oss_current,false,unverified_candidate,yc_slug_inference,strive-math,https://www.crunchbase.com/organization/strive-math,
21827,Strive School,strive-school,Summer 2020,Acquired,https://strive.school,https://www.ycombinator.com/companies/strive-school,yc_oss_current,false,unverified_candidate,yc_slug_inference,strive-school,https://www.crunchbase.com/organization/strive-school,
27684,Struct,struct,Winter 2023,Inactive,https://struct.app,https://www.ycombinator.com/companies/struct,yc_oss_current,false,unverified_candidate,yc_slug_inference,struct,https://www.crunchbase.com/organization/struct,
30108,Struct,struct-ai,Fall 2024,Active,https://struct.ai,https://www.ycombinator.com/companies/struct-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,struct-ai,https://www.crunchbase.com/organization/struct-ai,
30845,Structured AI,structured-ai,Fall 2025,Active,https://www.getstructured.ai/,https://www.ycombinator.com/companies/structured-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,structured-ai,https://www.crunchbase.com/organization/structured-ai,
28969,Studdy,studdy,Summer 2023,Active,https://www.studdy.ai/,https://www.ycombinator.com/companies/studdy,yc_oss_current,false,unverified_candidate,yc_slug_inference,studdy,https://www.crunchbase.com/organization/studdy,
32162,Studio,studio,Summer 2026,Active,https://trystudio.ai,https://www.ycombinator.com/companies/studio,yc_oss_current,false,unverified_candidate,yc_slug_inference,studio,https://www.crunchbase.com/organization/studio,
462,Study Edge,study-edge,Summer 2012,Acquired,http://studyedge.com,https://www.ycombinator.com/companies/study-edge,yc_oss_current,false,unverified_candidate,yc_slug_inference,study-edge,https://www.crunchbase.com/organization/study-edge,
24148,StudyStream,studystream,Summer 2021,Active,https://studystream.live,https://www.ycombinator.com/companies/studystream,yc_oss_current,false,unverified_candidate,yc_slug_inference,studystream,https://www.crunchbase.com/organization/studystream,
30189,SubImage,subimage,Winter 2025,Active,https://subimage.io,https://www.ycombinator.com/companies/subimage,yc_oss_current,false,archive_observed_candidate,commoncrawl_2019_slug_observation,subimage,https://www.crunchbase.com/organization/subimage,
12265,Sublime Black,sublime-black,Winter 2019,Inactive,http://sublimeblack.com,https://www.ycombinator.com/companies/sublime-black,yc_oss_current,false,unverified_candidate,yc_slug_inference,sublime-black,https://www.crunchbase.com/organization/sublime-black,
30216,Sublingual,sublingual,Winter 2025,Inactive,https://sublingual.ai/,https://www.ycombinator.com/companies/sublingual,yc_oss_current,false,unverified_candidate,yc_slug_inference,sublingual,https://www.crunchbase.com/organization/sublingual,
28837,Subsets,subsets,Summer 2023,Active,https://www.subsets.com,https://www.ycombinator.com/companies/subsets,yc_oss_current,false,unverified_candidate,yc_slug_inference,subsets,https://www.crunchbase.com/organization/subsets,
29709,Substrate,substrate,Summer 2024,Active,https://www.substrate.cc/,https://www.ycombinator.com/companies/substrate,yc_oss_current,false,unverified_candidate,yc_slug_inference,substrate,https://www.crunchbase.com/organization/substrate,
30204,Subtrace,subtrace,Winter 2025,Active,https://subtrace.dev,https://www.ycombinator.com/companies/subtrace,yc_oss_current,false,unverified_candidate,yc_slug_inference,subtrace,https://www.crunchbase.com/organization/subtrace,
33313,SubVysion,subvysion,Summer 2026,Active,https://subvysion.com,https://www.ycombinator.com/companies/subvysion,yc_oss_current,false,unverified_candidate,yc_slug_inference,subvysion,https://www.crunchbase.com/organization/subvysion,
24914,Sully.ai,sully-ai,Summer 2021,Active,https://www.sully.ai,https://www.ycombinator.com/companies/sully-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,sully-ai,https://www.crunchbase.com/organization/sully-ai,
30914,Sunflower,sunflower,Summer 2026,Active,https://sunflowerclinic.com/,https://www.ycombinator.com/companies/sunflower,yc_oss_current,false,unverified_candidate,yc_slug_inference,sunflower,https://www.crunchbase.com/organization/sunflower,
26755,Sunlight,sunlight,Summer 2022,Active,https://www.sunlightapi.com/,https://www.ycombinator.com/companies/sunlight,yc_oss_current,false,unverified_candidate,yc_slug_inference,sunlight,https://www.crunchbase.com/organization/sunlight,
27146,Sunpia,sunpia,Summer 2022,Active,http://sunpia.io,https://www.ycombinator.com/companies/sunpia,yc_oss_current,false,unverified_candidate,yc_slug_inference,sunpia,https://www.crunchbase.com/organization/sunpia,
30106,Sunset,sunset,Fall 2024,Active,https://www.hellosunset.com/,https://www.ycombinator.com/companies/sunset,yc_oss_current,false,unverified_candidate,yc_slug_inference,sunset,https://www.crunchbase.com/organization/sunset,
1669,Sunu,sunu,Summer 2017,Inactive,http://www.sunu.com,https://www.ycombinator.com/companies/sunu,yc_oss_current,false,unverified_candidate,yc_slug_inference,sunu,https://www.crunchbase.com/organization/sunu,
22091,Supabase,supabase,Summer 2020,Active,https://supabase.com,https://www.ycombinator.com/companies/supabase,yc_oss_current,false,unverified_candidate,yc_slug_inference,supabase,https://www.crunchbase.com/organization/supabase,
22785,Supadock,supadock,Winter 2021,Active,https://getsupadock.com,https://www.ycombinator.com/companies/supadock,yc_oss_current,false,unverified_candidate,yc_slug_inference,supadock,https://www.crunchbase.com/organization/supadock,
29374,Superagent,superagent,Winter 2024,Active,https://superagent.sh/,https://www.ycombinator.com/companies/superagent,yc_oss_current,false,unverified_candidate,yc_slug_inference,superagent,https://www.crunchbase.com/organization/superagent,
28107,SuperAPI,superapi,Winter 2023,Active,https://trysuperapi.com,https://www.ycombinator.com/companies/superapi,yc_oss_current,false,unverified_candidate,yc_slug_inference,superapi,https://www.crunchbase.com/organization/superapi,
30040,supercontrast,supercontrast,Fall 2024,Inactive,https://supercontrast.com/,https://www.ycombinator.com/companies/supercontrast,yc_oss_current,false,unverified_candidate,yc_slug_inference,supercontrast,https://www.crunchbase.com/organization/supercontrast,
30212,superglue,superglue,Winter 2025,Active,https://superglue.ai/,https://www.ycombinator.com/companies/superglue,yc_oss_current,false,unverified_candidate,yc_slug_inference,superglue,https://www.crunchbase.com/organization/superglue,
31380,Superlog,superlog,Spring 2026,Active,https://superlog.sh/,https://www.ycombinator.com/companies/superlog,yc_oss_current,false,unverified_candidate,yc_slug_inference,superlog,https://www.crunchbase.com/organization/superlog,
12040,Superorder,superorder,Summer 2019,Active,https://superorder.com/,https://www.ycombinator.com/companies/superorder,yc_oss_current,false,unverified_candidate,yc_slug_inference,superorder,https://www.crunchbase.com/organization/superorder,
26706,Superpowered AI,superpowered-ai,Summer 2022,Inactive,https://superpowered.ai,https://www.ycombinator.com/companies/superpowered-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,superpowered-ai,https://www.crunchbase.com/organization/superpowered-ai,
31222,Superset,superset,Spring 2026,Active,https://www.superset.sh/,https://www.ycombinator.com/companies/superset,yc_oss_current,false,unverified_candidate,yc_slug_inference,superset,https://www.crunchbase.com/organization/superset,
21770,SuperTokens,supertokens,Summer 2020,Active,https://supertokens.com,https://www.ycombinator.com/companies/supertokens,yc_oss_current,false,unverified_candidate,yc_slug_inference,supertokens,https://www.crunchbase.com/organization/supertokens,
25355,Supertone,supertone,Winter 2022,Inactive,https://www.supertone.com,https://www.ycombinator.com/companies/supertone,yc_oss_current,false,unverified_candidate,yc_slug_inference,supertone,https://www.crunchbase.com/organization/supertone,
29574,Superunit,superunit,Summer 2024,Active,http://superunit.com,https://www.ycombinator.com/companies/superunit,yc_oss_current,false,unverified_candidate,yc_slug_inference,superunit,https://www.crunchbase.com/organization/superunit,
